VistID,Time_Spent,Internet_Usage,Ad_Topic,Time_Period,Weekday,Month,Year,Clicked
5270630,46.28,228.78,product_5,Night,Monday,April,2020,Yes
5271409,67.76,244.55,product_27,Noon,Thursday,February,2020,No
5271529,58.6,195.69,product_29,Morning,Wednesday,January,2020,Yes
5274259,76.56,207.96,product_17,Mid-Night,Wednesday,February,2020,No
5274450,76.83,221.79,product_12,Night,Sunday,April,2020,No
5274634,53.63,125.27,product_1,Night,Tuesday,January,2020,Yes
5274769,89.71,225.99,product_2,Evening,Thursday,March,2020,No
5275884,90.75,245.89,product_15,Morning,Friday,January,2020,No
5276927,52.56,129.25,product_8,Early-Morning,Wednesday,February,2020,Yes
5279071,47.74,154.93,product_7,Noon,Saturday,May,2020,Yes
5280549,79.18,210.26,product_6,Mid-Night,Monday,February,2020,No
5280940,84.95,230.36,product_20,Evening,Friday,February,2020,No
5283855,59.21,139.34,product_23,Morning,Sunday,July,2020,Yes
5285789,67.28,121.81,product_27,Evening,Friday,May,2020,Yes
5288560,67.56,158.03,product_11,Early-Morning,Wednesday,June,2020,Yes
5290594,68.6,118.27,product_25,Evening,Thursday,May,2020,Yes
5290816,42.05,166.29,product_18,Early-Morning,Thursday,June,2020,Yes
5291257,48.26,124.44,product_18,Early-Morning,Thursday,April,2020,Yes
5292586,80.64,195.36,product_21,Noon,Tuesday,March,2020,No
5293782,85.56,175.14,product_2,Night,Tuesday,March,2020,No
5293903,63.6,181.25,product_4,Noon,Sunday,January,2020,No
5301005,83.89,165.43,product_4,Mid-Night,Friday,January,2020,No
5301966,78.37,183.82,product_12,Mid-Night,Thursday,January,2020,No
5303100,78.41,236.87,product_2,Noon,Friday,June,2020,No
5305459,56.64,111.02,product_28,Mid-Night,Wednesday,January,2020,Yes
5306479,42.84,145.98,product_21,Mid-Night,Wednesday,January,2020,Yes
5306811,63.3,141.22,product_14,Early-Morning,Sunday,July,2020,Yes
5307644,55.74,123.91,product_14,Noon,Saturday,April,2020,Yes
5310956,81.75,215.25,product_23,Morning,Wednesday,July,2020,No
5312755,62.95,157.04,product_8,Noon,Tuesday,May,2020,Yes
5312969,59.05,169.23,product_21,Early-Morning,Friday,July,2020,Yes
5314045,50.08,123.91,product_18,Early-Morning,Sunday,January,2020,Yes
5316842,45.44,145.73,product_1,Early-Morning,Wednesday,April,2020,Yes
5316862,45.99,204.27,product_30,Evening,Friday,May,2020,Yes
5319218,70.92,118.6,product_1,Morning,Tuesday,May,2020,Yes
5322820,84.81,226.49,product_2,Mid-Night,Wednesday,January,2020,No
5326779,78.35,197.93,product_26,Morning,Sunday,June,2020,No
5328605,53.22,108.18,product_29,Noon,Saturday,May,2020,Yes
5328802,61.09,127.65,product_7,Evening,Tuesday,April,2020,Yes
5332144,72.92,211.83,product_14,Noon,Sunday,February,2020,No
5332318,49.95,131.98,product_8,Noon,Saturday,February,2020,Yes
5334961,66.14,202.16,product_15,Night,Monday,February,2020,No
5336669,67.28,118.39,product_16,Noon,Saturday,April,2020,Yes
5342587,39.96,138.52,product_22,Night,Sunday,February,2020,Yes
5342735,39.86,161.24,product_4,Noon,Tuesday,February,2020,Yes
5344493,79.44,207.96,product_7,Mid-Night,Thursday,July,2020,No
5344898,55.04,170.04,product_24,Night,Thursday,April,2020,Yes
5345535,87.27,173.75,product_26,Morning,Thursday,June,2020,Yes
5350823,46.77,152.49,product_29,Morning,Sunday,January,2020,Yes
5351166,87.3,178.69,product_13,Mid-Night,Sunday,July,2020,No
5351689,84.31,234.75,product_14,Night,Tuesday,June,2020,No
5352338,68.47,236.15,product_20,Mid-Night,Friday,July,2020,No
5353195,45.96,129.88,product_16,Early-Morning,Tuesday,January,2020,Yes
5353722,43.63,123.25,product_29,Noon,Tuesday,March,2020,Yes
5354040,80.3,200.23,product_11,Evening,Saturday,July,2020,Yes
5354740,75.19,252.36,product_8,Night,Saturday,May,2020,No
5357045,82.58,233.93,product_18,Night,Sunday,April,2020,No
5358186,82.4,193.63,product_6,Noon,Thursday,March,2020,No
5358552,57.05,125.12,product_18,Evening,Tuesday,July,2020,Yes
5359535,81.58,215.04,product_14,Mid-Night,Sunday,March,2020,No
5360373,64.67,135.18,product_20,Noon,Thursday,July,2020,Yes
5360761,62.42,183.82,product_19,Evening,Sunday,April,2020,No
5362582,71.89,189.91,product_21,Night,Sunday,June,2020,No
5362643,56.46,115.79,product_6,Evening,Wednesday,March,2020,Yes
5362925,76.24,173.49,product_7,Evening,Saturday,January,2020,No
5365167,73.93,200.28,product_8,Night,Friday,April,2020,No
5367608,86.41,226.64,product_24,Night,Monday,May,2020,No
5367635,87.26,203.87,product_13,Evening,Monday,June,2020,No
5370480,66.67,244.55,product_10,Mid-Night,Monday,January,2020,No
5371487,46.66,118.16,product_8,Mid-Night,Wednesday,March,2020,Yes
5374580,68.6,152.86,product_19,Early-Morning,Monday,April,2020,Yes
5375748,45.01,113.69,product_19,Morning,Saturday,March,2020,Yes
5377226,80.91,184.03,product_17,Evening,Tuesday,June,2020,No
5378578,65.82,223.28,product_7,Morning,Saturday,May,2020,No
5378620,42.95,116.27,product_29,Evening,Monday,February,2020,Yes
5381021,38.37,121.07,product_8,Early-Morning,Monday,May,2020,Yes
5382467,46.13,104.78,product_9,Morning,Wednesday,February,2020,Yes
5382551,74.62,210.39,product_19,Mid-Night,Monday,April,2020,No
5383202,77.56,141.13,product_29,Noon,Monday,February,2020,Yes
5383696,60.94,131.55,product_24,Early-Morning,Monday,May,2020,Yes
5386770,75.15,169.88,product_11,Evening,Friday,February,2020,No
5387573,41.39,167.22,product_21,Evening,Monday,June,2020,Yes
5387693,78.51,254.94,product_17,Evening,Wednesday,March,2020,No
5390033,65.82,218.22,product_22,Mid-Night,Tuesday,May,2020,No
5391077,73.93,170.9,product_10,Night,Saturday,May,2020,No
5392282,76.81,247.05,product_22,Mid-Night,Thursday,May,2020,No
5392287,81.9,224.82,product_26,Night,Tuesday,January,2020,No
5392893,69.08,202.61,product_24,Noon,Thursday,May,2020,No
5393096,65.65,239.22,product_7,Morning,Friday,June,2020,No
5396481,37.74,190.95,product_4,Noon,Friday,May,2020,Yes
5397173,66.03,158.05,product_6,Night,Sunday,May,2020,No
5398502,72.76,240.63,product_25,Early-Morning,Tuesday,May,2020,No
5400754,54.47,127.01,product_9,Night,Thursday,January,2020,Yes
5401870,66.67,243.37,product_15,Mid-Night,Tuesday,May,2020,No
5402214,38.37,228.78,product_15,Morning,Saturday,May,2020,Yes
5404025,80.38,190.95,product_4,Early-Morning,Friday,February,2020,No
5405635,83.98,219.94,product_9,Noon,Friday,May,2020,No
5407330,89.66,216.49,product_20,Morning,Tuesday,January,2020,No
5408729,88.82,193.6,product_29,Evening,Saturday,March,2020,No
5410299,80.46,230.78,product_18,Morning,Saturday,June,2020,No
5413490,67.59,130.86,product_14,Mid-Night,Wednesday,June,2020,Yes
5419053,74.49,195.68,product_16,Mid-Night,Friday,July,2020,No
5421591,81.05,240.09,product_19,Mid-Night,Wednesday,January,2020,No
5422926,57.76,105.15,product_7,Noon,Sunday,June,2020,Yes
5429387,79.67,219.91,product_22,Evening,Friday,January,2020,Yes
5430164,86.76,196.76,product_30,Morning,Tuesday,May,2020,No
5430713,42.44,208.58,product_12,Mid-Night,Saturday,April,2020,Yes
5431397,68.1,238.1,product_24,Morning,Sunday,January,2020,No
5434201,80.87,203.3,product_7,Evening,Saturday,February,2020,No
5435850,82.4,227.72,product_27,Evening,Thursday,May,2020,No
5437506,60.75,213.36,product_4,Mid-Night,Saturday,January,2020,No
5438748,66.03,169.5,product_8,Evening,Saturday,July,2020,No
5438896,86.69,198.56,product_19,Early-Morning,Friday,May,2020,No
5441296,83.67,229.99,product_6,Night,Friday,January,2020,No
5442992,71.76,193.6,product_15,Evening,Monday,March,2020,No
5443009,76.44,226.64,product_19,Morning,Thursday,July,2020,No
5443044,57.82,107.56,product_8,Noon,Wednesday,April,2020,Yes
5444757,76.28,202.12,product_27,Noon,Sunday,April,2020,No
5447661,72.82,204.86,product_10,Night,Monday,July,2020,No
5451560,82.8,204.22,product_17,Morning,Thursday,January,2020,No
5451811,81.98,214.42,product_24,Night,Monday,June,2020,No
5452328,65.59,115.79,product_9,Mid-Night,Thursday,April,2020,Yes
5452876,66.18,118.6,product_28,Noon,Wednesday,March,2020,Yes
5453950,32.99,168.27,product_9,Evening,Tuesday,January,2020,Yes
5456598,46.43,194.83,product_13,Night,Thursday,April,2020,Yes
5457035,57.35,119.3,product_19,Morning,Tuesday,March,2020,Yes
5458719,39.36,119.27,product_29,Early-Morning,Monday,March,2020,Yes
5458801,75.15,254.94,product_23,Evening,Saturday,January,2020,No
5459085,56.46,125.22,product_30,Mid-Night,Monday,March,2020,Yes
5459391,38.96,140.67,product_27,Evening,Thursday,July,2020,Yes
5460917,78.58,201.29,product_24,Noon,Sunday,January,2020,No
5461021,74.54,201.29,product_23,Mid-Night,Sunday,July,2020,No
5462288,88.85,211.17,product_16,Evening,Saturday,January,2020,No
5462817,78.24,224.98,product_7,Noon,Friday,January,2020,No
5464771,73.89,248.19,product_5,Morning,Wednesday,June,2020,No
5465228,41.18,137.63,product_14,Morning,Tuesday,February,2020,Yes
5467514,77.51,184.03,product_14,Morning,Sunday,April,2020,No
5467562,72.84,203.3,product_27,Noon,Sunday,February,2020,No
5468693,49.89,110.93,product_9,Early-Morning,Friday,March,2020,Yes
5469217,84.71,192.85,product_30,Morning,Saturday,April,2020,No
5470585,78.6,162.03,product_25,Morning,Saturday,July,2020,No
5470926,75.15,225.34,product_5,Night,Tuesday,April,2020,No
5472755,72.19,230.91,product_25,Noon,Sunday,February,2020,No
5473444,78.29,222.08,product_20,Noon,Friday,March,2020,No
5473909,61.82,201.15,product_10,Noon,Sunday,February,2020,Yes
5478198,65.57,130.86,product_16,Noon,Friday,April,2020,Yes
5478613,71.83,191.26,product_8,Morning,Monday,July,2020,Yes
5478663,76.99,229.88,product_28,Noon,Sunday,May,2020,Yes
5480555,83.48,254.94,product_25,Noon,Sunday,March,2020,Yes
5480764,47.74,130.41,product_20,Noon,Thursday,May,2020,Yes
5481157,46.13,110.25,product_8,Evening,Saturday,January,2020,Yes
5481918,85.4,198.72,product_2,Evening,Wednesday,June,2020,No
5482466,50.32,140.15,product_22,Early-Morning,Sunday,March,2020,Yes
5482608,67.71,252.07,product_13,Noon,Monday,July,2020,No
5482679,43.84,153.17,product_22,Evening,Sunday,April,2020,Yes
5483002,73.41,227.72,product_11,Night,Friday,June,2020,No
5483129,80.31,108.16,product_17,Noon,Thursday,May,2020,Yes
5483322,33.21,120.46,product_8,Night,Saturday,July,2020,Yes
5483597,75.24,226.49,product_2,Evening,Thursday,February,2020,No
5486053,80.46,225.29,product_8,Mid-Night,Sunday,February,2020,Yes
5486178,43.02,154.02,product_23,Evening,Monday,June,2020,Yes
5487701,81.25,200.59,product_10,Night,Tuesday,June,2020,No
5491700,88.97,163,product_16,Morning,Saturday,July,2020,Yes
5492779,77.22,225.87,product_8,Night,Wednesday,January,2020,No
5495614,40.42,195.69,product_1,Mid-Night,Thursday,July,2020,Yes
5498322,39.94,151.54,product_13,Morning,Monday,July,2020,Yes
5499469,51.24,132.07,product_20,Evening,Friday,February,2020,Yes
5504120,76.07,217.85,product_6,Morning,Friday,April,2020,No
5504586,65.4,196.77,product_19,Morning,Tuesday,May,2020,No
5505557,55.74,135.48,product_6,Evening,Wednesday,April,2020,Yes
5509433,82.87,218.97,product_13,Night,Friday,April,2020,No
5509673,89.21,207.27,product_20,Night,Wednesday,July,2020,No
5513120,80.09,208.05,product_27,Morning,Monday,July,2020,No
5515399,42.95,127.65,product_30,Early-Morning,Saturday,July,2020,Yes
5516029,60.7,184.23,product_20,Early-Morning,Friday,April,2020,Yes
5516907,72.04,201.29,product_13,Evening,Wednesday,July,2020,No
5517052,37.47,154.02,product_16,Night,Wednesday,June,2020,Yes
5519963,56.93,255.07,product_4,Noon,Saturday,February,2020,Yes
5522110,46.88,178.35,product_10,Noon,Thursday,March,2020,Yes
5522574,79.57,206.98,product_17,Morning,Sunday,January,2020,No
5522753,77.63,240.95,product_20,Mid-Night,Thursday,March,2020,No
5523394,81.03,226.49,product_21,Evening,Saturday,May,2020,No
5523907,70.9,190.84,product_23,Noon,Friday,March,2020,No
5524185,78.41,252.36,product_1,Morning,Wednesday,February,2020,No
5524755,89,184.1,product_10,Morning,Sunday,July,2020,No
5524962,69.01,236.75,product_16,Noon,Monday,July,2020,No
5525229,87.98,226.74,product_11,Evening,Saturday,June,2020,No
5527239,40.17,158.35,product_16,Early-Morning,Wednesday,May,2020,Yes
5529432,66.49,226.49,product_10,Morning,Wednesday,January,2020,No
5531684,80.05,231.38,product_26,Mid-Night,Wednesday,May,2020,No
5535896,83.26,192.57,product_11,Evening,Friday,May,2020,No
5537302,77.14,211.83,product_7,Evening,Thursday,May,2020,No
5539980,46.31,179.04,product_30,Mid-Night,Saturday,January,2020,Yes
5541585,87.85,210.27,product_20,Evening,Tuesday,June,2020,No
5542962,63.18,140.95,product_14,Night,Tuesday,July,2020,Yes
5544410,69.15,140.39,product_21,Early-Morning,Saturday,July,2020,Yes
5545265,82.72,233.93,product_17,Morning,Monday,April,2020,No
5545910,87.3,191.82,product_21,Mid-Night,Friday,May,2020,No
5546281,67.35,180.42,product_28,Early-Morning,Sunday,February,2020,Yes
5547372,69.9,136.4,product_15,Early-Morning,Monday,January,2020,Yes
5547614,77.89,219.98,product_18,Evening,Wednesday,May,2020,No
5548459,55.32,143.94,product_25,Night,Thursday,February,2020,Yes
5548720,84.98,261.02,product_14,Morning,Tuesday,February,2020,No
5549749,71.9,231.95,product_13,Mid-Night,Monday,February,2020,No
5550861,61.22,199.25,product_28,Early-Morning,Sunday,February,2020,Yes
5551943,43.02,131.76,product_4,Night,Friday,March,2020,Yes
5552136,36.91,111.02,product_7,Night,Sunday,May,2020,Yes
5552850,50.33,123.72,product_22,Early-Morning,Tuesday,May,2020,Yes
5553521,88.82,222.11,product_23,Night,Thursday,January,2020,No
5553556,74.49,185.85,product_22,Evening,Tuesday,February,2020,No
5556487,36.49,118.1,product_23,Evening,Tuesday,January,2020,Yes
5556968,69.11,180.77,product_15,Noon,Friday,April,2020,No
5557054,86.58,218.22,product_7,Mid-Night,Monday,January,2020,Yes
5558533,63.8,171.72,product_25,Early-Morning,Tuesday,May,2020,Yes
5559770,84,123.62,product_23,Early-Morning,Monday,June,2020,Yes
5561078,81.9,237.34,product_18,Mid-Night,Thursday,June,2020,No
5561225,76.83,192.81,product_17,Noon,Friday,March,2020,No
5564507,89.15,225.23,product_20,Noon,Monday,May,2020,No
5564879,75.55,200.22,product_18,Morning,Sunday,February,2020,Yes
5566608,65.07,233.85,product_10,Early-Morning,Sunday,January,2020,No
5569002,86.81,198.32,product_22,Noon,Sunday,July,2020,No
5572280,77.31,227.63,product_6,Noon,Sunday,July,2020,No
5572727,72.76,236.75,product_8,Evening,Tuesday,March,2020,No
5574569,79.94,235.35,product_4,Noon,Sunday,June,2020,Yes
5574782,79.61,179.82,product_14,Night,Sunday,April,2020,No
5576250,47.74,126.97,product_12,Early-Morning,Tuesday,April,2020,Yes
5576533,46.14,137.97,product_23,Noon,Monday,April,2020,Yes
5578680,52.7,140.83,product_1,Early-Morning,Tuesday,January,2020,Yes
5578932,54.37,108.1,product_19,Mid-Night,Tuesday,March,2020,Yes
5579245,78.96,193.15,product_16,Mid-Night,Friday,February,2020,Yes
5580399,81.9,213.96,product_29,Mid-Night,Sunday,April,2020,No
5582965,66.99,119.3,product_29,Early-Morning,Monday,May,2020,Yes
5583459,55.2,123.51,product_10,Mid-Night,Wednesday,February,2020,Yes
5583484,87.35,206.79,product_1,Mid-Night,Monday,February,2020,No
5584218,67.56,106.96,product_18,Morning,Tuesday,January,2020,Yes
5585102,71.27,253.48,product_1,Noon,Wednesday,February,2020,No
5587999,73.21,119.27,product_30,Early-Morning,Tuesday,January,2020,Yes
5591221,51.87,176.7,product_7,Noon,Saturday,January,2020,Yes
5591382,44.13,128.48,product_15,Evening,Thursday,March,2020,Yes
5592025,87.16,202.9,product_4,Evening,Thursday,February,2020,No
5593550,83.66,221.51,product_2,Night,Friday,March,2020,No
5596558,60.75,250.03,product_15,Morning,Sunday,January,2020,No
5596975,81.99,162.03,product_18,Noon,Friday,January,2020,No
5597149,78.67,196.71,product_11,Night,Friday,March,2020,No
5601356,75.8,200.28,product_28,Evening,Friday,April,2020,No
5602279,67.58,190.25,product_16,Morning,Sunday,April,2020,No
5602301,57.99,169.4,product_22,Night,Sunday,March,2020,Yes
5603135,85.01,167.26,product_11,Night,Saturday,June,2020,No
5603219,53.33,124.34,product_7,Morning,Saturday,January,2020,Yes
5603379,52.67,123.72,product_4,Early-Morning,Saturday,June,2020,Yes
5606142,81.61,198.24,product_5,Morning,Friday,May,2020,No
5607856,64.63,123.72,product_3,Night,Monday,February,2020,Yes
5608566,35.33,140.46,product_6,Mid-Night,Friday,January,2020,Yes
5610782,71.9,195.07,product_16,Mid-Night,Saturday,February,2020,Yes
5610840,75.8,221.51,product_27,Evening,Saturday,January,2020,No
5611299,70.9,191.17,product_23,Morning,Saturday,June,2020,No
5617312,36.49,120.95,product_23,Mid-Night,Tuesday,July,2020,Yes
5617906,80.94,190.75,product_24,Night,Sunday,June,2020,No
5619628,68.68,233.56,product_29,Evening,Saturday,June,2020,No
5620277,67.85,176.98,product_13,Mid-Night,Saturday,January,2020,Yes
5621838,51.95,150.99,product_27,Noon,Monday,January,2020,Yes
5622443,77.29,236.75,product_20,Early-Morning,Tuesday,July,2020,No
5623650,73.27,234.75,product_24,Evening,Friday,January,2020,No
5624171,84.04,219.55,product_24,Morning,Friday,May,2020,No
5624692,82.07,251,product_11,Noon,Saturday,January,2020,Yes
5625594,41.18,105.15,product_25,Mid-Night,Tuesday,February,2020,Yes
5625893,38.52,141.58,product_6,Morning,Saturday,April,2020,Yes
5626454,64.1,225.97,product_26,Night,Monday,June,2020,No
5628138,38.35,120.75,product_18,Night,Wednesday,June,2020,Yes
5629954,80.71,211.65,product_30,Noon,Saturday,March,2020,No
5630958,76.77,193.15,product_3,Noon,Tuesday,February,2020,Yes
5631752,76.79,202.16,product_24,Mid-Night,Sunday,May,2020,No
5632082,77.89,211.17,product_15,Morning,Monday,February,2020,No
5632557,80.23,201.58,product_28,Morning,Wednesday,April,2020,No
5634309,84.73,114.53,product_14,Noon,Saturday,May,2020,Yes
5636337,68.72,249.99,product_20,Noon,Monday,March,2020,No
5638236,76.81,180.47,product_28,Evening,Tuesday,February,2020,Yes
5638606,76.2,218.61,product_29,Morning,Monday,April,2020,No
5644419,55.39,129.41,product_24,Evening,Saturday,January,2020,Yes
5645438,57.7,138.87,product_5,Early-Morning,Tuesday,June,2020,Yes
5645771,65.53,172.81,product_24,Mid-Night,Sunday,June,2020,No
5646199,73.27,223.93,product_28,Evening,Friday,February,2020,No
5647759,79.72,193.8,product_17,Noon,Friday,May,2020,No
5649299,82.49,132.55,product_22,Early-Morning,Saturday,June,2020,Yes
5649403,50.08,164.63,product_4,Evening,Saturday,May,2020,Yes
5649797,89.37,267.01,product_25,Morning,Wednesday,February,2020,No
5652187,60.75,230.14,product_20,Night,Thursday,March,2020,No
5652634,56.3,132.08,product_17,Night,Monday,July,2020,Yes
5654889,80.09,243.61,product_19,Mid-Night,Saturday,February,2020,No
5656445,55.55,187.95,product_21,Mid-Night,Thursday,March,2020,No
5657030,75.81,207.53,product_13,Mid-Night,Monday,April,2020,No
5657147,79.71,213.96,product_1,Evening,Wednesday,April,2020,No
5661639,73.84,121.05,product_23,Evening,Saturday,June,2020,Yes
5662679,63.45,167.42,product_6,Night,Sunday,May,2020,Yes
5663213,56.78,144.62,product_1,Morning,Tuesday,January,2020,Yes
5664879,63.24,138.55,product_29,Morning,Tuesday,January,2020,Yes
5665547,72.03,258.26,product_12,Night,Monday,June,2020,No
5665575,56.3,109.77,product_18,Noon,Saturday,February,2020,Yes
5667073,53.38,151.72,product_25,Morning,Friday,June,2020,Yes
5667873,47.48,141.34,product_22,Mid-Night,Thursday,June,2020,Yes
5671437,44.78,137.24,product_16,Noon,Saturday,July,2020,Yes
5672179,69.78,212.79,product_16,Night,Wednesday,March,2020,No
5672697,77.25,236.72,product_12,Mid-Night,Thursday,July,2020,No
5672864,69.58,255.07,product_18,Evening,Monday,April,2020,Yes
5673519,66.26,200.23,product_11,Early-Morning,Friday,March,2020,Yes
5676256,82.07,165.43,product_23,Evening,Monday,June,2020,No
5677611,84.71,210.23,product_10,Early-Morning,Sunday,May,2020,No
